run_id,timestamp,seed,dataset,method,oracle_only,proxy_model,downstream_model,actual_prune_ratio,num_edges_before,num_edges_after,isolated_nodes,min_degree,mean_degree,largest_connected_component_ratio,val_acc,test_acc,test_f1,best_epoch,runtime,config_path,graph_path,checkpoint_path,bad_edge_precision,bad_edge_recall,bad_edge_f1,clean_edge_mistakenly_removed_ratio
noisy_orig_Cora_n0.3_s4,2026-05-30T20:41:36.294472,4,Cora,Original+Noise,False,-,GCN,0.0,10581,10581,0,0,0,,0.778,0.779,0.7652052716124258,49,0.4355659484863281,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.3_s4,2026-05-30T20:41:37.879860,4,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09139022776675176,10581,9614,0,1.0,3.5502216815948486,,0.772,0.77,0.7526441979696428,49,0.43738627433776855,configs/graca_lite_cora.yaml,,,0.005170630816959669,0.2,0.010080645161290322,0.09113300492610837
noisy_random_Cora_n0.3_s4,2026-05-30T20:41:39.222162,4,Cora,Random+Noise,False,-,GCN,0.09139022776675176,10581,9614,0,0,0,,0.77,0.766,0.7518456719802641,41,0.40477466583251953,configs/graca_lite_cora.yaml,,,0.005170630816959669,0.2,0.010080645161290322,0.09113300492610837
noisy_orig_Cora_n0.05_s5,2026-05-30T20:41:43.101173,5,Cora,Original+Noise,False,-,GCN,0.0,10561,10561,0,0,0,,0.778,0.788,0.7809346313016196,55,0.7562606334686279,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.05_s5,2026-05-30T20:41:45.007542,5,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09733926711485652,10561,9533,0,1.0,3.520310163497925,,0.768,0.771,0.7603230603753574,90,0.555671215057373,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09738537324744222
noisy_random_Cora_n0.05_s5,2026-05-30T20:41:46.354456,5,Cora,Random+Noise,False,-,GCN,0.09724457911182649,10561,9534,0,0,0,,0.766,0.766,0.7616484400660701,54,0.4420287609100342,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09729064039408868
noisy_orig_Cora_n0.1_s5,2026-05-30T20:41:46.811262,5,Cora,Original+Noise,False,-,GCN,0.0,10569,10569,0,0,0,,0.774,0.787,0.7789275907126434,54,0.4393007755279541,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.1_s5,2026-05-30T20:41:48.437504,5,Cora,GraCA-lite+Noise,False,GCN,GCN,0.10010407796385656,10569,9511,0,1.0,3.512186050415039,,0.776,0.771,0.762050170969742,64,0.4813721179962158,configs/graca_lite_cora.yaml,,,0.003780718336483932,0.3076923076923077,0.007469654528478058,0.09984842743463433
noisy_random_Cora_n0.1_s5,2026-05-30T20:41:49.942197,5,Cora,Random+Noise,False,-,GCN,0.10010407796385656,10569,9511,0,0,0,,0.774,0.77,0.7625632075445915,83,0.5247654914855957,configs/graca_lite_cora.yaml,,,0.001890359168241966,0.15384615384615385,0.003734827264239029,0.10003789314134141
noisy_orig_Cora_n0.2_s5,2026-05-30T20:41:50.493614,5,Cora,Original+Noise,False,-,GCN,0.0,10572,10572,0,0,0,,0.776,0.79,0.7813845537184703,64,0.4875459671020508,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.2_s5,2026-05-30T20:41:52.388063,5,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09856223987892543,10572,9530,0,1.0,3.519202470779419,,0.77,0.768,0.7594119290356875,124,0.6568162441253662,configs/graca_lite_cora.yaml,,,0.0019193857965451055,0.125,0.003780718336483932,0.09852216748768473
noisy_random_Cora_n0.2_s5,2026-05-30T20:41:53.759285,5,Cora,Random+Noise,False,-,GCN,0.09846765039727579,10572,9531,0,0,0,,0.766,0.772,0.7586425820424632,48,0.4333837032318115,configs/graca_lite_cora.yaml,,,0.002881844380403458,0.1875,0.005676442762535477,0.09833270178097764
noisy_orig_Cora_n0.3_s5,2026-05-30T20:41:54.259979,5,Cora,Original+Noise,False,-,GCN,0.0,10575,10575,0,0,0,,0.778,0.796,0.7876694549850917,68,0.48380184173583984,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.3_s5,2026-05-30T20:41:55.883120,5,Cora,GraCA-lite+Noise,False,GCN,GCN,0.10014184397163117,10575,9516,0,1.0,3.5140326023101807,,0.774,0.766,0.7574158456546538,67,0.4843447208404541,configs/graca_lite_cora.yaml,,,0.004721435316336166,0.2631578947368421,0.009276437847866418,0.09984842743463433
noisy_random_Cora_n0.3_s5,2026-05-30T20:41:57.083717,5,Cora,Random+Noise,False,-,GCN,0.10004728132387708,10575,9517,0,0,0,,0.766,0.78,0.7717468946663802,54,0.43953680992126465,configs/graca_lite_cora.yaml,,,0.002835538752362949,0.15789473684210525,0.0055710306406685246,0.09994316028798787
noisy_orig_Cora_n0.05_s6,2026-05-30T20:42:00.935286,6,Cora,Original+Noise,False,-,GCN,0.0,10560,10560,0,0,0,,0.792,0.799,0.7901696629186986,57,0.7470273971557617,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.05_s6,2026-05-30T20:42:02.568950,6,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09696969696969693,10560,9536,0,1.0,3.5214180946350098,,0.782,0.771,0.7642747818616933,41,0.3967580795288086,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09700644183402804
noisy_random_Cora_n0.05_s6,2026-05-30T20:42:04.045092,6,Cora,Random+Noise,False,-,GCN,0.09687500000000004,10560,9537,0,0,0,,0.796,0.792,0.77953115001662,38,0.36370158195495605,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.0969117089806745
noisy_orig_Cora_n0.1_s6,2026-05-30T20:42:04.463366,6,Cora,Original+Noise,False,-,GCN,0.0,10566,10566,0,0,0,,0.792,0.792,0.7841893486151642,45,0.3974277973175049,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.1_s6,2026-05-30T20:42:05.981489,6,Cora,GraCA-lite+Noise,False,GCN,GCN,0.0949271247397312,10566,9563,0,1.0,3.531388521194458,,0.788,0.789,0.7801052831277995,46,0.4084188938140869,configs/graca_lite_cora.yaml,,,0.0009970089730807576,0.1,0.0019743336623889436,0.0949223190602501
noisy_random_Cora_n0.1_s6,2026-05-30T20:42:07.166481,6,Cora,Random+Noise,False,-,GCN,0.09483248154457691,10566,9564,0,0,0,,0.788,0.775,0.763468449300392,41,0.39517807960510254,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.0949223190602501
noisy_orig_Cora_n0.2_s6,2026-05-30T20:42:07.578896,6,Cora,Original+Noise,False,-,GCN,0.0,10576,10576,0,0,0,,0.784,0.786,0.7761728186079874,42,0.39560866355895996,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.2_s6,2026-05-30T20:42:09.142827,6,Cora,GraCA-lite+Noise,False,GCN,GCN,0.0956883509833586,10576,9564,0,1.0,3.5317578315734863,,0.776,0.783,0.7759855794407101,60,0.4482705593109131,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09586964759378552
noisy_random_Cora_n0.2_s6,2026-05-30T20:42:10.730284,6,Cora,Random+Noise,False,-,GCN,0.0956883509833586,10576,9564,0,0,0,,0.786,0.77,0.76132172831254,42,0.4197568893432617,configs/graca_lite_cora.yaml,,,0.0009881422924901185,0.05,0.0019379844961240308,0.09577491474043198
noisy_orig_Cora_n0.3_s6,2026-05-30T20:42:11.161276,6,Cora,Original+Noise,False,-,GCN,0.0,10583,10583,0,0,0,,0.784,0.785,0.7750803340689413,42,0.4128756523132324,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.3_s6,2026-05-30T20:42:12.723643,6,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09723140886327131,10583,9554,0,1.0,3.5280649662017822,,0.776,0.781,0.7703057727844956,54,0.44298696517944336,configs/graca_lite_cora.yaml,,,0.0029154518950437317,0.1111111111111111,0.005681818181818182,0.09719590754073512
noisy_random_Cora_n0.3_s6,2026-05-30T20:42:13.986038,6,Cora,Random+Noise,False,-,GCN,0.09723140886327131,10583,9554,0,0,0,,0.786,0.768,0.7595894681015812,56,0.4580240249633789,configs/graca_lite_cora.yaml,,,0.0029154518950437317,0.1111111111111111,0.005681818181818182,0.09719590754073512
noisy_orig_Cora_n0.05_s7,2026-05-30T20:42:17.919833,7,Cora,Original+Noise,False,-,GCN,0.0,10559,10559,0,0,0,,0.768,0.798,0.7921544652736496,69,0.8210568428039551,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.05_s7,2026-05-30T20:42:19.686322,7,Cora,GraCA-lite+Noise,False,GCN,GCN,0.095463585566815,10559,9551,0,1.0,3.5269572734832764,,0.774,0.784,0.7798152666187789,63,0.4694335460662842,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09549071618037135
noisy_random_Cora_n0.05_s7,2026-05-30T20:42:21.676443,7,Cora,Random+Noise,False,-,GCN,0.09536887962875273,10559,9552,0,0,0,,0.764,0.783,0.7773764064711106,80,0.5146124362945557,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.0953959833270178
noisy_orig_Cora_n0.1_s7,2026-05-30T20:42:22.165047,7,Cora,Original+Noise,False,-,GCN,0.0,10560,10560,0,0,0,,0.766,0.796,0.7893858108535164,65,0.4697425365447998,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.1_s7,2026-05-30T20:42:23.771718,7,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09412878787878787,10560,9566,0,1.0,3.532496213912964,,0.772,0.773,0.7699827022533868,57,0.455493688583374,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09416445623342175
noisy_random_Cora_n0.1_s7,2026-05-30T20:42:25.516530,7,Cora,Random+Noise,False,-,GCN,0.09403409090909087,10560,9567,0,0,0,,0.77,0.792,0.7858372393634799,70,0.48586535453796387,configs/graca_lite_cora.yaml,,,0.002014098690835851,0.5,0.004012036108324975,0.09388025767336113
noisy_orig_Cora_n0.2_s7,2026-05-30T20:42:25.969894,7,Cora,Original+Noise,False,-,GCN,0.0,10567,10567,0,0,0,,0.77,0.79,0.7836569503923444,53,0.4364004135131836,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.2_s7,2026-05-30T20:42:27.580091,7,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09709472887290627,10567,9541,0,1.0,3.5232644081115723,,0.766,0.78,0.7758742026084084,52,0.4479701519012451,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09719590754073512
noisy_random_Cora_n0.2_s7,2026-05-30T20:42:29.038149,7,Cora,Random+Noise,False,-,GCN,0.09709472887290627,10567,9541,0,0,0,,0.774,0.773,0.7635538066628748,81,0.5041756629943848,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09719590754073512
noisy_orig_Cora_n0.3_s7,2026-05-30T20:42:29.540129,7,Cora,Original+Noise,False,-,GCN,0.0,10573,10573,0,0,0,,0.766,0.794,0.7908646293615526,70,0.48478078842163086,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.3_s7,2026-05-30T20:42:31.139879,7,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09410763264920075,10573,9578,0,1.0,3.5369277000427246,,0.782,0.776,0.7724656763182026,55,0.4499242305755615,configs/graca_lite_cora.yaml,,,0.003015075376884422,0.17647058823529413,0.005928853754940711,0.09397499052671467
noisy_random_Cora_n0.3_s7,2026-05-30T20:42:33.256451,7,Cora,Random+Noise,False,-,GCN,0.094013052113875,10573,9579,0,0,0,,0.77,0.783,0.7761680844102852,71,0.48603367805480957,configs/graca_lite_cora.yaml,,,0.001006036217303823,0.058823529411764705,0.0019782393669634025,0.09406972338006821
noisy_orig_Cora_n0.05_s8,2026-05-30T20:42:37.170265,8,Cora,Original+Noise,False,-,GCN,0.0,10562,10562,0,0,0,,0.76,0.767,0.7577052455977551,75,0.8064568042755127,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.05_s8,2026-05-30T20:42:39.022763,8,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09354288960424162,10562,9574,0,1.0,3.5354504585266113,,0.762,0.766,0.7535619976976669,88,0.531834602355957,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09359605911330049
noisy_random_Cora_n0.05_s8,2026-05-30T20:42:40.782812,8,Cora,Random+Noise,False,-,GCN,0.09354288960424162,10562,9574,0,0,0,,0.758,0.766,0.7588925447490406,110,0.5944342613220215,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09359605911330049
noisy_orig_Cora_n0.1_s8,2026-05-30T20:42:41.330142,8,Cora,Original+Noise,False,-,GCN,0.0,10566,10566,0,0,0,,0.762,0.774,0.7648623601034789,90,0.53037428855896,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.1_s8,2026-05-30T20:42:43.056195,8,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09369676320272569,10566,9576,0,1.0,3.536189079284668,,0.758,0.769,0.7569395677051336,85,0.5254795551300049,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09378552482000758
noisy_random_Cora_n0.1_s8,2026-05-30T20:42:44.448590,8,Cora,Random+Noise,False,-,GCN,0.09360212000757151,10566,9577,0,0,0,,0.734,0.748,0.7367549460789796,120,0.6149477958679199,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09369079196665403
noisy_orig_Cora_n0.2_s8,2026-05-30T20:42:44.967944,8,Cora,Original+Noise,False,-,GCN,0.0,10570,10570,0,0,0,,0.754,0.762,0.7546480823369619,79,0.5062398910522461,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.2_s8,2026-05-30T20:42:46.785317,8,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09224219489120156,10570,9595,0,1.0,3.5432052612304688,,0.762,0.759,0.7474110218929076,114,0.6075706481933594,configs/graca_lite_cora.yaml,,,0.0010256410256410256,0.07142857142857142,0.0020222446916076846,0.09226979916635089
noisy_random_Cora_n0.2_s8,2026-05-30T20:42:48.127911,8,Cora,Random+Noise,False,-,GCN,0.09224219489120156,10570,9595,0,0,0,,0.748,0.753,0.741807511957808,85,0.5432431697845459,configs/graca_lite_cora.yaml,,,0.0010256410256410256,0.07142857142857142,0.0020222446916076846,0.09226979916635089
noisy_orig_Cora_n0.3_s8,2026-05-30T20:42:48.798388,8,Cora,Original+Noise,False,-,GCN,0.0,10584,10584,0,0,0,,0.762,0.766,0.7575686997264135,115,0.6061601638793945,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.3_s8,2026-05-30T20:42:50.698966,8,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09259259259259256,10584,9604,1,0.0,3.5465288162231445,,0.756,0.757,0.7473553367047535,142,0.6908257007598877,configs/graca_lite_cora.yaml,,,0.004081632653061225,0.14285714285714285,0.007936507936507938,0.09245926487305797
noisy_random_Cora_n0.3_s8,2026-05-30T20:42:52.032535,8,Cora,Random+Noise,False,-,GCN,0.09249811035525324,10584,9605,0,0,0,,0.744,0.761,0.7545871382575969,111,0.5900776386260986,configs/graca_lite_cora.yaml,,,0.0010214504596527069,0.03571428571428571,0.0019860973187686196,0.09264873057976507
noisy_orig_Cora_n0.05_s9,2026-05-30T20:42:55.925633,9,Cora,Original+Noise,False,-,GCN,0.0,10562,10562,0,0,0,,0.77,0.776,0.7688013833804328,82,0.8170232772827148,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.05_s9,2026-05-30T20:42:57.764997,9,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09363756864230255,10562,9573,0,1.0,3.535081148147583,,0.778,0.782,0.771014831485428,87,0.5229625701904297,configs/graca_lite_cora.yaml,,,0.0010111223458038423,0.16666666666666666,0.0020100502512562816,0.09359605911330049
noisy_random_Cora_n0.05_s9,2026-05-30T20:42:59.579838,9,Cora,Random+Noise,False,-,GCN,0.09354288960424162,10562,9574,0,0,0,,0.778,0.766,0.75967819344779,86,0.5190472602844238,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09359605911330049
noisy_orig_Cora_n0.1_s9,2026-05-30T20:43:00.090848,9,Cora,Original+Noise,False,-,GCN,0.0,10562,10562,0,0,0,,0.768,0.785,0.7785847082357661,55,0.44791603088378906,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.1_s9,2026-05-30T20:43:01.876522,9,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09382692671842452,10562,9571,0,1.0,3.5343427658081055,,0.77,0.782,0.7712711112048323,95,0.5735139846801758,configs/graca_lite_cora.yaml,,,0.0010090817356205853,0.16666666666666666,0.0020060180541624875,0.09378552482000758
noisy_random_Cora_n0.1_s9,2026-05-30T20:43:03.749434,9,Cora,Random+Noise,False,-,GCN,0.09373224768036359,10562,9572,0,0,0,,0.766,0.769,0.7611360170046553,67,0.47748255729675293,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09378552482000758
noisy_orig_Cora_n0.2_s9,2026-05-30T20:43:04.287621,9,Cora,Original+Noise,False,-,GCN,0.0,10567,10567,0,0,0,,0.776,0.787,0.7797316221342101,75,0.4716665744781494,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.2_s9,2026-05-30T20:43:06.084497,9,Cora,GraCA-lite+Noise,False,GCN,GCN,0.0950127756222201,10567,9563,0,1.0,3.531388521194458,,0.77,0.763,0.7547867191860919,140,0.6847608089447021,configs/graca_lite_cora.yaml,,,0.00199203187250996,0.18181818181818182,0.003940886699507389,0.0949223190602501
noisy_random_Cora_n0.2_s9,2026-05-30T20:43:07.880789,9,Cora,Random+Noise,False,-,GCN,0.09491814138355259,10567,9564,0,0,0,,0.774,0.765,0.7565049025557523,62,0.47563791275024414,configs/graca_lite_cora.yaml,,,0.0,0.0,0.0,0.09501705191360364
noisy_orig_Cora_n0.3_s9,2026-05-30T20:43:08.385602,9,Cora,Original+Noise,False,-,GCN,0.0,10573,10573,0,0,0,,0.772,0.787,0.7777497757593405,60,0.4436931610107422,configs/graca_lite_cora.yaml,,,,,,
noisy_graca_Cora_n0.3_s9,2026-05-30T20:43:10.130511,9,Cora,GraCA-lite+Noise,False,GCN,GCN,0.09344556890192002,10573,9585,0,1.0,3.5395126342773438,,0.77,0.785,0.7731094627295623,92,0.5541853904724121,configs/graca_lite_cora.yaml,,,0.004048582995951417,0.23529411764705882,0.007960199004975124,0.09321712769988633
noisy_random_Cora_n0.3_s9,2026-05-30T20:43:11.391999,9,Cora,Random+Noise,False,-,GCN,0.09344556890192002,10573,9585,0,0,0,,0.772,0.791,0.7795806450075161,43,0.3904120922088623,configs/graca_lite_cora.yaml,,,0.0010121457489878543,0.058823529411764705,0.001990049751243781,0.09350132625994695
